59.23,590.27,2266.4,50.246,357.95,2289.9,36.071,167.25,2291.3,-99.162,369.3,2324.4,-166.65,111.17,2407.4,-195.53,-136.01,2264.8,-77.897,-15.873,2315.6,-100.75,-450.12,2350.9,-73.771,-776.05,2585.8,199.65,346.61,2255.5,265.37,98.489,2289.8,297.38,-155.22,2157.3,121.69,-31.031,2269.6,99.45,-453.31,2267.9,88.661,-848.6,2316.7
62.771,592.88,2245,51.889,356.38,2280,39.228,165.52,2278.3,-97.484,365.95,2319.1,-171.28,104.22,2395.4,-196.39,-129.58,2246.2,-72.275,-19.005,2302.6,-102.56,-451.62,2325.1,-72.988,-781.36,2542.9,201.26,346.81,2240.8,271.58,97.209,2275.1,300.14,-145.95,2132.6,125.41,-31.673,2250.8,100.29,-456.21,2262.7,87.685,-850.03,2319.1
62.771,592.88,2245,51.889,356.38,2280,39.228,165.52,2278.3,-97.484,365.95,2319.1,-171.28,104.22,2395.4,-196.39,-129.58,2246.2,-72.275,-19.005,2302.6,-102.56,-451.62,2325.1,-72.988,-781.36,2542.9,201.26,346.81,2240.8,271.58,97.209,2275.1,300.14,-145.95,2132.6,125.41,-31.673,2250.8,100.29,-456.21,2262.7,87.685,-850.03,2319.1
68.09,596.22,2205.7,53.515,353.57,2265.2,40.58,162.91,2263,-98.416,363.42,2306.2,-173.02,102.2,2370.5,-214.59,-111.04,2216.4,-70.868,-21.373,2287.5,-95.521,-450.62,2294.3,-60.144,-782.9,2512,205.44,343.72,2224.1,282.75,89.957,2266.6,305.57,-145.01,2120.9,126.16,-34.147,2234.3,100.58,-460.33,2251.3,85.258,-853.26,2313
73.124,599.34,2187.5,54.815,352.53,2245.4,41.565,163.3,2245.9,-97.932,363.34,2283.3,-167.46,109.61,2346.8,-215.41,-113.62,2188,-70.353,-18.957,2271,-93.36,-451.21,2276.1,-72.629,-800.28,2469.9,207.56,341.72,2207.4,287.9,95.842,2241.2,308.95,-143.25,2103.7,126.98,-32.92,2222,104.86,-462.4,2236.8,84.328,-853.5,2307.2
73.124,599.34,2187.5,54.815,352.53,2245.4,41.565,163.3,2245.9,-97.932,363.34,2283.3,-167.46,109.61,2346.8,-215.41,-113.62,2188,-70.353,-18.957,2271,-93.36,-451.21,2276.1,-72.629,-800.28,2469.9,207.56,341.72,2207.4,287.9,95.842,2241.2,308.95,-143.25,2103.7,126.98,-32.92,2222,104.86,-462.4,2236.8,84.328,-853.5,2307.2
74.31,599.62,2179.5,55.159,354.12,2232.4,42.137,164.92,2235.7,-97.316,365.23,2268.5,-160.96,114.06,2334,-227.87,-102.29,2171.1,-69.928,-17.066,2262.3,-96.932,-444.35,2236.9,-77.882,-803.16,2414.6,207.63,343.01,2196.4,288.06,97.061,2229.2,306.76,-142.55,2093.2,128.16,-31.498,2215.5,106.93,-460.44,2221.8,83.937,-853.21,2304.5
74.31,599.62,2179.5,55.159,354.12,2232.4,42.137,164.92,2235.7,-97.316,365.23,2268.5,-160.96,114.06,2334,-227.87,-102.29,2171.1,-69.928,-17.066,2262.3,-96.932,-444.35,2236.9,-77.882,-803.16,2414.6,207.63,343.01,2196.4,288.06,97.061,2229.2,306.76,-142.55,2093.2,128.16,-31.498,2215.5,106.93,-460.44,2221.8,83.937,-853.21,2304.5
74.369,598.49,2171.5,57.836,355.09,2215,44.102,162.55,2220,-92.137,366.74,2252.1,-163.9,119.58,2313.6,-229.48,-95.309,2147,-68.991,-22.27,2249.5,-99.034,-450.74,2209.1,-88.66,-829.91,2361.4,207.81,343.44,2177.9,286.33,93.981,2215.3,309.1,-150.05,2080,129.73,-37.707,2200.3,106.52,-457.15,2214.6,84.15,-847.26,2309.2
73.082,598.13,2162.9,58.555,357,2204.1,45.33,162.73,2209.6,-91.536,368.27,2240.6,-169.33,120.46,2300.7,-239.49,-94.694,2126.2,-66.96,-24.111,2239.3,-96.558,-459.14,2186.9,-91.311,-846.67,2340.7,208.65,345.74,2167.5,285.2,91.197,2197.9,307.89,-149.06,2067.8,131.17,-38.983,2191.1,105.97,-454.08,2204.1,81.044,-841.05,2305.4
